x,y
-1.9069591317104215,10.032934845742439
7.951194694573824,-2.8482035138210966
-1.2433071620953111,8.79044042637152
-4.1016496644570735,-6.602121231784217
-0.3827779808918964,8.46650114337402
-2.3734315342958183,9.511263162000558
-1.2449137978040699,9.02935523493386
8.030923331551543,-3.1044807182220664
0.33516360105647575,9.61179865128198
0.6607778123567729,9.537730300030782
-4.1319625118049474,-8.397928800671249
-3.3710081835392507,-7.4234843183872234
-1.5416359332185716,8.8044644439472
8.15644072233618,-2.8671171341692587
8.845020041127833,-3.3376952652825405
-3.3235197958781466,-9.486149170216216
9.004912410975258,-2.4920717011210005
-2.544438698289235,10.508990304272062
-2.492182039124353,-4.149348451227351
-1.8931274395828874,12.363865501037756
1.7383223567873762,9.450136339221023
-3.5445417861577675,-4.177277912162691
-3.4636987706266593,-8.46589297859262
0.6366246774330478,8.249180372141941
-4.906253592752527,-7.0560612017232485
-1.9056492130410674,10.694515297585035
-3.9100206392268775,-8.869087962150338
-4.722451816371047,-5.840900883108726
-1.2815265053807647,12.531489979358968
-0.2830137648089751,5.555780268073931
-1.479480627144421,7.476927915467973
-2.1741404676136535,7.557106231747013
0.5347241457670426,10.75584193240805
-0.6407491200749333,11.91041418129651
0.28627335059097775,10.950163319770773
-0.3027612723521068,8.032389311458255
-0.6795810735067941,11.018346291637556
-4.6216368400818775,-7.457807862398322
-1.1383066549852943,12.555808295226289
-3.8121197128353916,-5.038262586548686
-3.325835906668632,-4.6211489780935056
-3.9569048633422454,-5.796259287547575
0.8779477029538133,10.35698900041303
-1.0525917977528663,9.87340520107953
10.268565560210106,-2.2752352633562665
-4.3058401428881075,-7.7322255166600335
-1.9025126003341533,10.232724812328012
-2.489189638619821,-8.506032293704923
-2.8237694507768163,-6.0988772211578866
-0.4613386891900046,12.5170332765383
-2.1584751074307613,12.203763449873355
-0.9006970582133776,4.448741949619612
-4.644294251752873,-6.139415253094454
0.2563702020592828,11.117224587216318
-3.150544970437888,-5.519060737562441
-0.18718957485399576,9.052152458182768
0.059607242138852365,9.188682245467252
-2.0947525261271656,11.887053217584256
0.8868651303166147,10.158614082886263
-1.3882537164075832,9.178669212997297
-1.3000710713156571,3.9584680258522247
-0.5993477073905683,10.837319211460152
-1.8197259274555362,4.3052694648689185
-2.408760918222492,11.532395149833109
9.178515921756492,-3.6297332507467073
0.33311375044733377,10.873478767129246
0.5355826334157723,9.017398111334717
-2.230674449556567,10.181516830414322
-3.18614762908609,-8.453891885715391
-4.323534978911839,-8.421800412056088
-2.7080907728242853,8.247319683573899
0.9106777824623984,8.884786260484862
-4.211023841457531,-9.787020475277503
9.228015605775765,-2.748311891097023
-1.269171456551343,11.895806180690222
10.000069454194135,-2.9653427220733732
-1.0539630147721135,10.860183336765909
-5.10598688597817,-8.230134811716614
-4.61297159158751,-7.937091135278354
-2.469346551150152,-9.36526676575059
0.5260893131816248,11.753934220032244
-3.439977004569984,-8.433684269011808
-3.5719235035573353,-9.025882639089687
-1.7461957875976735,-7.613142971099872
-0.9065353689930569,4.0116666693469
-0.4268057462265012,9.827992206025948
-1.5756666332279197,5.393919600770548
-1.2114150273041044,4.82385288780603
8.23167882242597,-3.2374993476791403
8.075160197304378,-2.3839806305264104
-0.4802290153878601,12.522180436934253
-4.606951662684339,-7.25568369833888
1.4118426013743361,8.970945935069553
1.2872603190622192,8.996183506337166
-3.553254791302552,-6.262668290704521
-2.1476073498918895,11.880692989612466
9.78448481964697,-1.8748328216171999
-4.212826255850723,-5.967358107907943
-2.1390782274425453,11.336385475859213
-1.2026476407285052,6.458263964400461
-3.9760898211582325,-9.10858582775028
9.294091605301524,-2.8093586163695883
-1.8804115556952832,7.944618482299299
-1.9284878252218893,10.571769109029507
-4.758991164484974,-8.123562350465665
-1.3839463041347113,4.775421505933126
-2.3678458029473637,9.08046205859946
1.252775492317985,10.156686707401914
-0.2797681930808716,12.56163269052333
-2.595253228239993,10.672221998362065
-0.9891988181132703,7.489565469547128
10.564657040348594,-2.428642610311162
-4.694248093666631,-5.899300520397229
-2.769639192437652,10.299969676322936
-1.5873532055462238,9.961554840150324
-0.3741883612608924,11.023988137222432
10.413309115422265,-2.856273294062241
-2.1201407446606777,12.34457025599228
-0.9418567300754576,5.2534180079887225
-0.8726156721754811,3.8621358952640383
8.883163954891668,-2.8366317854156318
-2.2398973743359973,7.309503439974712
-0.18765099232423943,7.310958591799643
8.509386629568228,-3.090977718142089
-1.7398341685968768,10.649846870558175
-4.625454733378145,-7.708253423710128
-1.9810468813647724,4.191368218728422
-1.5923595745336543,7.543440570658979
0.6216496548213117,11.183918185467435
